event_id	listing_date	event_listing_date_id	taxonomy	event_title	event_datetime	tickets_listed	mean_listing_price	performer_1	performer_2	performer_3	performer_4	venue_name	event_date	listing_month	listing_day	listing_dayDate	listing_year	event_month	event_day	event_dayDate	event_year	daysSinceListing
3799868	2017-06-24	3799868_17341	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-19 14:00:00	35	495	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-11-19	6	3	24	2017	11	4	19	2017	22
3799871	2017-06-24	3799871_17341	Classical Orchestral	Los Angeles Philharmonic: Emmanuelle Haim - Bach and Pergolesi - Los Angeles	2017-11-16 20:00:00	28	769	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-11-16	6	3	24	2017	11	5	16	2017	22
3799903	2017-06-24	3799903_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Gala - Los Angeles	2017-09-26 19:00:00	39	615	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-09-26	6	3	24	2017	9	6	26	2017	22
3799900	2017-06-24	3799900_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-10-01 14:00:00	70	405	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-01	6	3	24	2017	10	4	1	2017	22
3799901	2017-06-24	3799901_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Los Angeles	2017-09-30 20:00:00	42	590	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-09-30	6	3	24	2017	9	3	30	2017	22
3799897	2017-06-24	3799897_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-10-06 20:00:00	39	615	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-06	6	3	24	2017	10	1	6	2017	22
3799896	2017-06-24	3799896_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-10-08 14:00:00	42	590	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-08	6	3	24	2017	10	4	8	2017	22
3799902	2017-06-24	3799902_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-09-29 11:00:00	39	615	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-09-29	6	3	24	2017	9	1	29	2017	22
3799898	2017-06-24	3799898_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Mozart 1791 - Los Angeles	2017-10-05 20:00:00	49	517	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-05	6	3	24	2017	10	5	5	2017	22
3799894	2017-06-24	3799894_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Noche de cine - Los Angeles	2017-10-13 20:00:00	39	602	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-13	6	3	24	2017	10	1	13	2017	22
3799763	2017-06-24	3799763_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-01 20:00:00	28	586	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2018-06-01	6	3	24	2017	6	1	1	2018	22
3799761	2017-06-24	3799761_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-03 14:00:00	57	221	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2018-06-03	6	3	24	2017	6	4	3	2018	22
3799762	2017-06-24	3799762_17341	Classical Orchestral	Los Angeles Philharmonic: Gustavo Dudamel - Schumann Cycle: Concert 3 - Los Angeles	2018-06-02 20:00:00	45	232	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2018-06-02	6	3	24	2017	6	3	2	2018	22
3799863	2017-06-24	3799863_17341	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-02 20:00:00	35	573	Los Angeles Philharmonic	Hilary Hahn	NA	NA	Walt Disney Concert Hall	2017-12-02	6	3	24	2017	12	3	2	2017	22
3799862	2017-06-24	3799862_17341	Classical Orchestral	Los Angeles Philharmonic: Miguel Harth-Bedoya - Bernstein - Los Angeles	2017-12-03 14:00:00	35	495	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-12-03	6	3	24	2017	12	4	3	2017	22
3799891	2017-06-24	3799891_17341	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahler's Symphony No. 4 - Los Angeles	2017-10-19 20:00:00	45	585	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-19	6	3	24	2017	10	5	19	2017	22
3799890	2017-06-24	3799890_17341	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-20 14:00:00	45	584	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-20	6	3	24	2017	10	1	20	2017	22
3799889	2017-06-24	3799889_17341	Classical Orchestral	Los Angeles Philharmonic: Mirga Grazinyte-Tyla - Mahlers Symphony No. 4 - Los Angeles	2017-10-21 14:00:00	49	581	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-21	6	3	24	2017	10	3	21	2017	22
3799881	2017-06-24	3799881_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-02 20:00:00	28	769	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-11-02	6	3	24	2017	11	5	2	2017	22
3799879	2017-06-24	3799879_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-04 20:00:00	27	635	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-11-04	6	3	24	2017	11	3	4	2017	22
3799878	2017-06-24	3799878_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-05 14:00:00	57	334	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-11-05	6	3	24	2017	11	4	5	2017	22
3799880	2017-06-24	3799880_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - A Midsummer Nights Dream - Los Angeles	2017-11-03 20:00:00	34	761	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-11-03	6	3	24	2017	11	1	3	2017	22
3799885	2017-06-24	3799885_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - Symphonie Fantastique - Los Angeles	2017-10-28 20:00:00	54	463	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-28	6	3	24	2017	10	3	28	2017	22
3799884	2017-06-24	3799884_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - Symphonie Fantastique - Los Angeles	2017-10-29 14:00:00	51	363	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-29	6	3	24	2017	10	4	29	2017	22
3799886	2017-06-24	3799886_17341	Classical Orchestral	Los Angeles Philharmonic: Susanna Malkki - Symphonie Fantastique - Los Angeles	2017-10-27 20:00:00	53	471	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-10-27	6	3	24	2017	10	1	27	2017	22
3799855	2017-06-24	3799855_17341	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-10 14:00:00	54	107	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-12-10	6	3	24	2017	12	4	10	2017	22
3799857	2017-06-24	3799857_17341	Classical Orchestral	Los Angeles Philharmonic: Xian Zhang - Los Angeles	2017-12-09 20:00:00	28	796	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-12-09	6	3	24	2017	12	3	9	2017	22
3799854	2017-06-24	3799854_17341	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-14 20:00:00	28	769	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-12-14	6	3	24	2017	12	5	14	2017	22
3799853	2017-06-24	3799853_17341	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-15 20:00:00	34	510	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-12-15	6	3	24	2017	12	1	15	2017	22
3799852	2017-06-24	3799852_17341	Classical Orchestral	Los Angeles Philharmonic: Zubin Mehta - Mozart & Bruckner - Los Angeles	2017-12-16 20:00:00	32	584	Los Angeles Philharmonic	NA	NA	NA	Walt Disney Concert Hall	2017-12-16	6	3	24	2017	12	3	16	2017	22
3750581	2017-06-24	3750581_17341	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-17 19:05:00	22	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-17	6	3	24	2017	7	2	17	2017	22
3750580	2017-06-24	3750580_17341	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-18 19:05:00	22	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-18	6	3	24	2017	7	6	18	2017	22
3750579	2017-06-24	3750579_17341	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-19 19:05:00	22	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-19	6	3	24	2017	7	7	19	2017	22
3750578	2017-06-24	3750578_17341	Minor League Baseball	Memphis Redbirds at Oklahoma City Dodgers	2017-07-20 19:05:00	25	36	Memphis Redbirds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-20	6	3	24	2017	7	5	20	2017	22
3594076	2017-06-24	3594076_17341	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-25 19:10:00	9519	48	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium	2017-08-25	6	3	24	2017	8	1	25	2017	22
3594074	2017-06-24	3594074_17341	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-26 18:10:00	9431	52	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium	2017-08-26	6	3	24	2017	8	3	26	2017	22
3594072	2017-06-24	3594072_17341	MLB Baseball	Milwaukee Brewers at Los Angeles Dodgers	2017-08-27 13:10:00	9568	44	Los Angeles Dodgers	Milwaukee Brewers	NA	NA	Dodger Stadium	2017-08-27	6	3	24	2017	8	4	27	2017	22
3594097	2017-06-24	3594097_17341	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-25 19:10:00	9859	26	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium	2017-07-25	6	3	24	2017	7	6	25	2017	22
3594095	2017-06-24	3594095_17341	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-26 19:10:00	7868	66	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium	2017-07-26	6	3	24	2017	7	7	26	2017	22
3594099	2017-06-24	3594099_17341	MLB Baseball	Minnesota Twins at Los Angeles Dodgers	2017-07-24 19:10:00	9518	45	Los Angeles Dodgers	Minnesota Twins	NA	NA	Dodger Stadium	2017-07-24	6	3	24	2017	7	2	24	2017	22
3580711	2017-06-24	3580711_17341	Minor League Baseball	Nashville Sounds at Oklahoma City Dodgers	2017-06-24 19:05:00	17	35	Nashville Sounds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-06-24	6	3	24	2017	6	3	24	2017	22
3580710	2017-06-24	3580710_17341	Minor League Baseball	Nashville Sounds at Oklahoma City Dodgers	2017-06-25 18:05:00	51	35	Nashville Sounds	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-06-25	6	3	24	2017	6	4	25	2017	22
3750585	2017-06-24	3750585_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-13 19:05:00	67	36	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-13	6	3	24	2017	7	5	13	2017	22
3750584	2017-06-24	3750584_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-14 19:05:00	86	29	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-14	6	3	24	2017	7	1	14	2017	22
3750583	2017-06-24	3750583_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-15 19:05:00	68	30	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-15	6	3	24	2017	7	3	15	2017	22
3750582	2017-06-24	3750582_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-07-16 18:05:00	29	36	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-16	6	3	24	2017	7	4	16	2017	22
3580683	2017-06-24	3580683_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-28 19:05:00	22	36	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-28	6	3	24	2017	8	2	28	2017	22
3601614	2017-06-24	3601614_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-29 19:05:00	22	36	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-29	6	3	24	2017	8	6	29	2017	22
3601613	2017-06-24	3601613_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-30 19:05:00	25	36	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-30	6	3	24	2017	8	7	30	2017	22
3601612	2017-06-24	3601612_17341	Minor League Baseball	New Orleans Baby Cakes at Oklahoma City Dodgers	2017-08-31 19:05:00	54	33	New Orleans Baby Cakes	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-31	6	3	24	2017	8	5	31	2017	22
3580687	2017-06-24	3580687_17341	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-24 19:05:00	58	36	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-24	6	3	24	2017	8	5	24	2017	22
3580686	2017-06-24	3580686_17341	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-25 19:05:00	75	30	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-25	6	3	24	2017	8	1	25	2017	22
3580685	2017-06-24	3580685_17341	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-26 19:05:00	90	32	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-26	6	3	24	2017	8	3	26	2017	22
3580684	2017-06-24	3580684_17341	Minor League Baseball	Omaha Storm Chasers at Oklahoma City Dodgers	2017-08-27 18:05:00	29	36	Oklahoma City Dodgers	Omaha Storm Chasers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-27	6	3	24	2017	8	4	27	2017	22
3601615	2017-06-24	3601615_17341	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-25 19:05:00	21	36	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark	2017-07-25	6	3	24	2017	7	6	25	2017	22
3750577	2017-06-24	3750577_17341	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-26 19:05:00	22	36	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark	2017-07-26	6	3	24	2017	7	7	26	2017	22
3750576	2017-06-24	3750576_17341	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-27 19:05:00	61	39	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark	2017-07-27	6	3	24	2017	7	5	27	2017	22
3750575	2017-06-24	3750575_17341	Minor League Baseball	Reno Aces at Oklahoma City Dodgers	2017-07-28 19:05:00	98	32	Oklahoma City Dodgers	Reno Aces	NA	NA	Chickasaw Bricktown Ballpark	2017-07-28	6	3	24	2017	7	1	28	2017	22
3757815	2017-06-24	3757815_17341	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-11 19:05:00	102	31	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-11	6	3	24	2017	8	1	11	2017	22
3580696	2017-06-24	3580696_17341	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-12 19:05:00	77	29	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-12	6	3	24	2017	8	3	12	2017	22
3580695	2017-06-24	3580695_17341	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-13 18:05:00	68	39	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-13	6	3	24	2017	8	4	13	2017	22
3580693	2017-06-24	3580693_17341	Minor League Baseball	Round Rock Express at Oklahoma City Dodgers	2017-08-14 19:05:00	22	36	Round Rock Express	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-14	6	3	24	2017	8	2	14	2017	22
3594046	2017-06-24	3594046_17341	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-26 19:10:00	8642	72	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium	2017-09-26	6	3	24	2017	9	6	26	2017	22
3594084	2017-06-24	3594084_17341	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-12 18:10:00	9151	52	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium	2017-08-12	6	3	24	2017	8	3	12	2017	22
3594045	2017-06-24	3594045_17341	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-27 19:10:00	9817	47	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium	2017-09-27	6	3	24	2017	9	7	27	2017	22
3594086	2017-06-24	3594086_17341	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-11 19:10:00	8644	50	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium	2017-08-11	6	3	24	2017	8	1	11	2017	22
3594082	2017-06-24	3594082_17341	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-08-13 13:10:00	9878	45	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium	2017-08-13	6	3	24	2017	8	4	13	2017	22
3594048	2017-06-24	3594048_17341	MLB Baseball	San Diego Padres at Los Angeles Dodgers	2017-09-25 19:10:00	10001	41	Los Angeles Dodgers	San Diego Padres	NA	NA	Dodger Stadium	2017-09-25	6	3	24	2017	9	2	25	2017	22
3594053	2017-06-24	3594053_17341	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-23 18:10:00	10079	73	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium	2017-09-23	6	3	24	2017	9	3	23	2017	22
3594055	2017-06-24	3594055_17341	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-22 19:10:00	10155	73	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium	2017-09-22	6	3	24	2017	9	1	22	2017	22
3594050	2017-06-24	3594050_17341	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-09-24 13:10:00	10138	70	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium	2017-09-24	6	3	24	2017	9	4	24	2017	22
3594091	2017-06-24	3594091_17341	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-29 13:05:00	9471	68	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium	2017-07-29	6	3	24	2017	7	3	29	2017	22
3594093	2017-06-24	3594093_17341	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-28 19:10:00	9120	67	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium	2017-07-28	6	3	24	2017	7	1	28	2017	22
3594089	2017-06-24	3594089_17341	MLB Baseball	San Francisco Giants at Los Angeles Dodgers	2017-07-30 13:10:00	9442	56	Los Angeles Dodgers	San Francisco Giants	NA	NA	Dodger Stadium	2017-07-30	6	3	24	2017	7	4	30	2017	22
3750574	2017-06-24	3750574_17341	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-29 19:05:00	83	29	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-29	6	3	24	2017	7	3	29	2017	22
3750573	2017-06-24	3750573_17341	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-30 18:05:00	29	36	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-30	6	3	24	2017	7	4	30	2017	22
3750572	2017-06-24	3750572_17341	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-07-31 19:05:00	22	36	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-31	6	3	24	2017	7	2	31	2017	22
3750571	2017-06-24	3750571_17341	Minor League Baseball	Tacoma Rainiers at Oklahoma City Dodgers	2017-08-01 19:05:00	22	36	Oklahoma City Dodgers	Tacoma Rainiers	NA	NA	Chickasaw Bricktown Ballpark	2017-08-01	6	3	24	2017	8	6	1	2017	22
3594068	2017-06-25	3594068_17342	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-05 19:10:00	10582	31	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium	2017-09-05	6	4	25	2017	9	6	5	2017	23
3594121	2017-06-25	3594121_17342	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-04 18:10:00	7283	63	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium	2017-07-04	6	4	25	2017	7	6	4	2017	23
3594070	2017-06-25	3594070_17342	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-04 17:10:00	10044	47	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium	2017-09-04	6	4	25	2017	9	2	4	2017	23
3594116	2017-06-25	3594116_17342	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-06 19:10:00	9922	39	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium	2017-07-06	6	4	25	2017	7	5	6	2017	23
3594118	2017-06-25	3594118_17342	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-07-05 19:10:00	9285	27	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium	2017-07-05	6	4	25	2017	7	7	5	2017	23
3594065	2017-06-25	3594065_17342	MLB Baseball	Arizona Diamondbacks at Los Angeles Dodgers	2017-09-06 19:10:00	7091	63	Los Angeles Dodgers	Arizona Diamondbacks	NA	NA	Dodger Stadium	2017-09-06	6	4	25	2017	9	7	6	2017	23
3594103	2017-06-25	3594103_17342	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-22 18:10:00	9661	47	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium	2017-07-22	6	4	25	2017	7	3	22	2017	23
3594105	2017-06-25	3594105_17342	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-21 19:10:00	10068	42	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium	2017-07-21	6	4	25	2017	7	1	21	2017	23
3594101	2017-06-25	3594101_17342	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-23 13:10:00	9380	39	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium	2017-07-23	6	4	25	2017	7	4	23	2017	23
3594108	2017-06-25	3594108_17342	MLB Baseball	Atlanta Braves at Los Angeles Dodgers	2017-07-20 19:10:00	10188	27	Los Angeles Dodgers	Atlanta Braves	NA	NA	Dodger Stadium	2017-07-20	6	4	25	2017	7	5	20	2017	23
3594080	2017-06-25	3594080_17342	MLB Baseball	Chicago White Sox at Los Angeles Dodgers	2017-08-15 19:10:00	9810	49	Los Angeles Dodgers	Chicago White Sox	NA	NA	Dodger Stadium	2017-08-15	6	4	25	2017	8	6	15	2017	23
3594078	2017-06-25	3594078_17342	MLB Baseball	Chicago White Sox at Los Angeles Dodgers	2017-08-16 19:10:00	10006	38	Los Angeles Dodgers	Chicago White Sox	NA	NA	Dodger Stadium	2017-08-16	6	4	25	2017	8	7	16	2017	23
3594059	2017-06-25	3594059_17342	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-09 18:10:00	9039	51	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium	2017-09-09	6	4	25	2017	9	3	9	2017	23
3594057	2017-06-25	3594057_17342	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-10 13:10:00	9646	41	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium	2017-09-10	6	4	25	2017	9	4	10	2017	23
3594063	2017-06-25	3594063_17342	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-07 19:10:00	10201	32	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium	2017-09-07	6	4	25	2017	9	5	7	2017	23
3594127	2017-06-25	3594127_17342	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-06-25 13:10:00	2768	20	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium	2017-06-25	6	4	25	2017	6	4	25	2017	23
3594061	2017-06-25	3594061_17342	MLB Baseball	Colorado Rockies at Los Angeles Dodgers	2017-09-08 19:10:00	5214	107	Los Angeles Dodgers	Colorado Rockies	NA	NA	Dodger Stadium	2017-09-08	6	4	25	2017	9	1	8	2017	23
3580706	2017-06-25	3580706_17342	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-04 19:05:00	79	36	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-04	6	4	25	2017	7	6	4	2017	23
3580705	2017-06-25	3580705_17342	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-05 19:05:00	21	38	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-05	6	4	25	2017	7	7	5	2017	23
3580704	2017-06-25	3580704_17342	Minor League Baseball	Iowa Cubs at Oklahoma City Dodgers	2017-07-06 19:05:00	25	36	Iowa Cubs	Oklahoma City Dodgers	NA	NA	Chickasaw Bricktown Ballpark	2017-07-06	6	4	25	2017	7	5	6	2017	23
3594114	2017-06-25	3594114_17342	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-07 19:10:00	9137	49	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium	2017-07-07	6	4	25	2017	7	1	7	2017	23
3594110	2017-06-25	3594110_17342	MLB Baseball	Kansas City Royals at Los Angeles Dodgers	2017-07-09 13:10:00	10213	41	Los Angeles Dodgers	Kansas City Royals	NA	NA	Dodger Stadium	2017-07-09	6	4	25	2017	7	4	9	2017	23
